,Directory,filename
193,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,24-Bagavad Gita-Ch-13-Slo-21-01.mp3
194,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,25-Bagavad Gita-Ch-13-Slo-22-01.mp3
195,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,26-Bagavad Gita-Ch-13-Slo-23-01.mp3
196,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,27-Bagavad Gita-Ch-13-Slo-24-01.mp3
197,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,28-Bagavad Gita-Ch-13-Slo-25-01.mp3
198,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,29-Bagavad Gita-Ch-13-Slo-26-01.mp3
199,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,30-Bagavad Gita-Ch-13-Slo-27-01.mp3
200,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,31-Bagavad Gita-Ch-13-Slo-28-01.mp3
201,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,32-Bagavad Gita-Ch-13-Slo-29-01.mp3
202,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,33-Bagavad Gita-Ch-13-Slo-30-01.mp3
203,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,34-Bagavad Gita-Ch-13-Slo-(31 & 32)-01.mp3
204,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,35-Bagavad Gita-Ch-13-Slo-33-01.mp3
205,E://BAGAVAT GITA\CD.No.12-CH-(9-13)\02-Bagavad Gita-Ch-13,36-Bagavad Gita-Ch-13-Ends-Slo-34-01.mp3
206,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,01-Bagavad Gita-Ch-14-Slo-01-01.mp3
207,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,02-Bagavad Gita-Ch-14-Slo-02-01.mp3
208,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,03-Bagavad Gita-Ch-14-Slo-03-01.mp3
209,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,04-Bagavad Gita-Ch-14-Slo-03-02.mp3
210,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,05-Bagavad Gita-Ch-14-Slo-04-01.mp3
211,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,06-Bagavad Gita-Ch-14-Slo-05-01.mp3
212,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,07-Bagavad Gita-Ch-14-Slo-06-01.mp3
213,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,08-Bagavad Gita-Ch-14-Slo-(07 & 08)-01.mp3
214,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,09-Bagavad Gita-Ch-14-Slo-(09 & 10)-01.mp3
215,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,10-Bagavad Gita-Ch-14-Slo-(11-13)-01.mp3
216,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,11-Bagavad Gita-Ch-14-Slo-(14-15)-01.mp3
217,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,12-Bagavad Gita-Ch-14-Slo-16-01.mp3
218,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,13-Bagavad Gita-Ch-14-Slo-17-01.mp3
219,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,14-Bagavad Gita-Ch-14-Slo-18-01.mp3
220,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,15-Bagavad Gita-Ch-14-Slo-19-01.mp3
221,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,16-Bagavad Gita-Ch-14-Slo-(20 & 21)-01.mp3
222,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,17-Bagavad Gita-Ch-14-Slo-22-01.mp3
223,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,18-Bagavad Gita-Ch-14-Slo-23-01.mp3
224,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,19-Bagavad Gita-Ch-14-Slo-(24 & 25)-01.mp3
225,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,20-Bagavad Gita-Ch-14-Slo-26-01.mp3
226,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\01-Bagavad Gita-Ch-14,21-Bagavad Gita-Ch-14-Ends-Slo-27-01.mp3
227,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,01-Bagavad Gita-Ch-15-San.Slo-01.mp3
228,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,02-Bagavad Gita-Ch-15-Slo-01-01.mp3
229,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,03-Bagavad Gita-Ch-15-Slo-02-01.mp3
230,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,04-Bagavad Gita-Ch-15-Slo-03rd 1st half-01.mp3
231,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,05-Bagavad Gita-Ch-15-(Slo-03rd 2nd half & 4th 1st half)-01.mp3
232,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,06-Bagavad Gita-Ch-15-(Slo-04th 2nd half)-01.mp3
233,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,07-Bagavad Gita-Ch-15-(Slo-05)-01.mp3
234,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,08-Bagavad Gita-Ch-15-(Slo-06)-01.mp3
235,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,09-Bagavad Gita-Ch-15-(Slo-07)-01.mp3
236,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,10-Bagavad Gita-Ch-15-(Slo-08)-01.mp3
237,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,11-Bagavad Gita-Ch-15-(Slo-09)-01.mp3
238,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,12-Bagavad Gita-Ch-15-(Slo-10)-01.mp3
239,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,13-Bagavad Gita-Ch-15-(Slo-11)-01.mp3
240,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,14-Bagavad Gita-Ch-15-(Slo-12)-01.mp3
241,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,15-Bagavad Gita-Ch-15-(Slo-13)-01.mp3
242,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,16-Bagavad Gita-Ch-15-(Slo-14)-01.mp3
243,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,17-Bagavad Gita-Ch-15-(Slo-15)-01.mp3
244,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,18-Bagavad Gita-Ch-15-(Slo-16)-01.mp3
245,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,19-Bagavad Gita-Ch-15-(Slo-17)-01.mp3
246,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,20-Bagavad Gita-Ch-15-(Slo-18)-01.mp3
247,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,21-Bagavad Gita-Ch-15-(Slo-19)-01.mp3
248,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\02-Bagavad Gita-Ch-15,22-Bagavad Gita-Ch-15-Ends-(Slo-20)-01.mp3
249,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\03-Bagavad Gita-Ch-16,01-Bagavad Gita-Ch-16-(Slo-01-03)-01.mp3
250,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\03-Bagavad Gita-Ch-16,02-Bagavad Gita-Ch-16-(Slo-01-03)-02.mp3
251,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\03-Bagavad Gita-Ch-16,03-Bagavad Gita-Ch-16-(Slo-01-03)-03.mp3
252,E://BAGAVAT GITA\CD.No.13-CH-(14-18)\03-Bagavad Gita-Ch-16,04-Bagavad Gita-Ch-16-(Slo-04)-01.mp3
253,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,05-Bagavad Gita-Ch-16-(Slo-05)-01.mp3
254,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,06-Bagavad Gita-Ch-16-(Slo-06)-01.mp3
255,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,07-Bagavad Gita-Ch-16-(Slo-07)-01.mp3
256,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,08-Bagavad Gita-Ch-16-(Slo-08)-01.mp3
257,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,09-Bagavad Gita-Ch-16-(Slo-08)-02.mp3
258,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,10-Bagavad Gita-Ch-16-(Slo-09)-01.mp3
259,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,11-Bagavad Gita-Ch-16-(Slo-10)-01.mp3
260,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,12-Bagavad Gita-Ch-16-(Slo-11)-01.mp3
261,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,13-Bagavad Gita-Ch-16-(Slo-12)-01.mp3
262,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,14-Bagavad Gita-Ch-16-(Slo-13)-01.mp3
263,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,15-Bagavad Gita-Ch-16-(Slo-14)-01.mp3
264,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,16-Bagavad Gita-Ch-16-(Slo-15)-01.mp3
265,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,17-Bagavad Gita-Ch-16-(Slo-16)-01.mp3
266,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,18-Bagavad Gita-Ch-16-(Slo-17)-01.mp3
267,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,19-Bagavad Gita-Ch-16-(Slo-18)-01.mp3
268,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,20-Bagavad Gita-Ch-16-(Slo-19)-01.mp3
269,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,21-Bagavad Gita-Ch-16-(Slo-20)-01.mp3
270,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,22-Bagavad Gita-Ch-16-(Slo-21)-01.mp3
271,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,23-Bagavad Gita-Ch-16-(Slo-22)-01.mp3
272,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,24-Bagavad Gita-Ch-16-(Slo-23)-01.mp3
273,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,25-Bagavad Gita-Ch-16-(Slo-24)-01.mp3
274,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\01-Bagavad Gita-Ch-16,26-Bagavad Gita-Ch-16-Ends-(jist-01)-01.mp3
275,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,01-Bagavad Gita-Ch-17-(San.Slo)-01.mp3
276,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,02-Bagavad Gita-Ch-17-(Slo-1)-01.mp3
277,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,03-Bagavad Gita-Ch-17-(Slo-2)-01.mp3
278,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,04-Bagavad Gita-Ch-17-(Slo-3)-01.mp3
279,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,05-Bagavad Gita-Ch-17-(Slo-3)-02.mp3
280,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,06-Bagavad Gita-Ch-17-(Slo-4)-01.mp3
281,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,07-Bagavad Gita-Ch-17-(Slo-5 & 6)-01.mp3
282,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,08-Bagavad Gita-Ch-17-(Slo-7)-01.mp3
283,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,09-Bagavad Gita-Ch-17-(Slo-7)-02.mp3
284,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,10-Bagavad Gita-Ch-17-(Slo-8)-01.mp3
285,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,11-Bagavad Gita-Ch-17-(Slo-9)-01.mp3
286,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,12-Bagavad Gita-Ch-17-(Slo-10)-01.mp3
287,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,13-Bagavad Gita-Ch-17-(Slo-10)-02.mp3
288,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,14-Bagavad Gita-Ch-17-(Slo-11)-01.mp3
289,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,15-Bagavad Gita-Ch-17-(Slo-12)-01.mp3
290,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,16-Bagavad Gita-Ch-17-(Slo-13)-01.mp3
291,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,17-Bagavad Gita-Ch-17-(Slo-14)-01.mp3
292,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,18-Bagavad Gita-Ch-17-(Slo-15)-01.mp3
293,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,19-Bagavad Gita-Ch-17-(Slo-16)-01.mp3
294,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,20-Bagavad Gita-Ch-17-(Slo-17)-01.mp3
295,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,21-Bagavad Gita-Ch-17-(Slo-18)-01.mp3
296,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,22-Bagavad Gita-Ch-17-(Slo-19)-01.mp3
297,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,23-Bagavad Gita-Ch-17-(Slo-20)-01.mp3
298,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,24-Bagavad Gita-Ch-17-(Slo-21)-01.mp3
299,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,25-Bagavad Gita-Ch-17-(Slo-22)-01.mp3
300,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,26-Bagavad Gita-Ch-17-(Slo-20-22)-02.mp3
301,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,27-Bagavad Gita-Ch-17-(Slo-23)-01.mp3
302,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,28-Bagavad Gita-Ch-17-(Slo-24)-01.mp3
303,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,29-Bagavad Gita-Ch-17-(Slo-25)-01.mp3
304,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,30-Bagavad Gita-Ch-17-(Slo-26)-01.mp3
305,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,31-Bagavad Gita-Ch-17-(Slo-27)-01.mp3
306,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,32-Bagavad Gita-Ch-17-(Slo-28)-01.mp3
307,E://BAGAVAT GITA\CD.No.14-CH-(14-18)\02-Bagavad Gita-Ch-17,33-Bagavad Gita-Ch-17-Ends-01.mp3
308,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,001-Bagavad Gita-Ch-18-(San.Slo)-01.mp3
309,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,002-Bagavad Gita-Ch-18-(Slo-01)-01.mp3
310,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,003-Bagavad Gita-Ch-18-(Slo-02)-01.mp3
311,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,004-Bagavad Gita-Ch-18-(Slo-02)-02.mp3
312,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,005-Bagavad Gita-Ch-18-(Slo-02)-03.mp3
313,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,006-Bagavad Gita-Ch-18-(Slo-03)-01.mp3
314,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,007-Bagavad Gita-Ch-18-(Slo-04)-01.mp3
315,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,008-Bagavad Gita-Ch-18-(Slo-01-04)-01.mp3
316,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,009-Bagavad Gita-Ch-18-(Slo-05)-01.mp3
317,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,010-Bagavad Gita-Ch-18-(Slo-06)-01.mp3
318,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,011-Bagavad Gita-Ch-18-(Slo-07)-01.mp3
319,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,012-Bagavad Gita-Ch-18-(Slo-08)-01.mp3
320,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,013-Bagavad Gita-Ch-18-(Slo-09)-01.mp3
321,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,014-Bagavad Gita-Ch-18-(Slo-10)-01.mp3
322,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,015-Bagavad Gita-Ch-18-(Slo-11)-01.mp3
323,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,016-Bagavad Gita-Ch-18-(Slo-12)-01.mp3
324,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,017-Bagavad Gita-Ch-18-(Slo-13)-01.mp3
325,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,018-Bagavad Gita-Ch-18-(Slo-14 & 15)-01.mp3
326,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,019-Bagavad Gita-Ch-18-(Slo-14 & 15)-02.mp3
327,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,020-Bagavad Gita-Ch-18-(Slo-14 & 15)-03.mp3
328,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,021-Bagavad Gita-Ch-18-(Slo-14 & 15)-04.mp3
329,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,022-Bagavad Gita-Ch-18-(Slo-16)-01.mp3
330,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,023-Bagavad Gita-Ch-18-(Slo-17)-01.mp3
331,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,024-Bagavad Gita-Ch-18-(Slo-18)-01.mp3
332,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,025-Bagavad Gita-Ch-18-(Slo-19)-01.mp3
333,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,026-Bagavad Gita-Ch-18-(Slo-20)-01.mp3
334,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,027-Bagavad Gita-Ch-18-(Slo-21)-01.mp3
335,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,028-Bagavad Gita-Ch-18-(Slo-22)-01.mp3
336,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,029-Bagavad Gita-Ch-18-(Slo-23)-01.mp3
337,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,030-Bagavad Gita-Ch-18-(Slo-24)-01.mp3
338,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,031-Bagavad Gita-Ch-18-(Slo-25)-01.mp3
339,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,032-Bagavad Gita-Ch-18-(Slo-26)-01.mp3
340,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,033-Bagavad Gita-Ch-18-(Slo-27)-01.mp3
341,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,034-Bagavad Gita-Ch-18-(Slo-28)-01.mp3
342,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,035-Bagavad Gita-Ch-18-(Slo-29)-01.mp3
343,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,036-Bagavad Gita-Ch-18-(Slo-30)-01.mp3
344,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,037-Bagavad Gita-Ch-18-(Slo-31)-01.mp3
345,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,038-Bagavad Gita-Ch-18-(Slo-32)-01.mp3
346,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,039-Bagavad Gita-Ch-18-(Slo-33)-01.mp3
347,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,040-Bagavad Gita-Ch-18-(Slo-34)-01.mp3
348,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,041-Bagavad Gita-Ch-18-(Slo-35)-01.mp3
349,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,042-Bagavad Gita-Ch-18-(Slo-36)-01.mp3
350,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,043-Bagavad Gita-Ch-18-(Slo-37)-01.mp3
351,E://BAGAVAT GITA\CD.No.15-CH-(14-18)\01-Bagavad Gita-Ch-18-01,044-Bagavad Gita-Ch-18-(Slo-38)-01.mp3
352,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,045-Bagavad Gita-Ch-18-(Slo-39)-01.mp3
353,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,046-Bagavad Gita-Ch-18-(Slo-40)-01.mp3
354,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,047-Bagavad Gita-Ch-18-(Slo-41)-01.mp3
355,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,048-Bagavad Gita-Ch-18-(Slo-41)-02.mp3
356,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,049-Bagavad Gita-Ch-18-(Slo-42)-01.mp3
357,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,050-Bagavad Gita-Ch-18-(Slo-43)-01.mp3
358,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,051-Bagavad Gita-Ch-18-(Slo-44)-01.mp3
359,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,052-Bagavad Gita-Ch-18-(Slo-45)-01.mp3
360,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,053-Bagavad Gita-Ch-18-(Slo-46)-01.mp3
361,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,054-Bagavad Gita-Ch-18-(Slo-47)-01.mp3
362,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,055-Bagavad Gita-Ch-18-(Slo-48)-01.mp3
363,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,056-Bagavad Gita-Ch-18-(Slo-49)-01.mp3
364,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,057-Bagavad Gita-Ch-18-(Slo-49)-02.mp3
365,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,058-Bagavad Gita-Ch-18-(Slo-50)-01.mp3
366,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,059-Bagavad Gita-Ch-18-(Slo-51-53)-01.mp3
367,E://BAGAVAT GITA\CD.No.16-CH-(14-18)\01-Bagavad Gita-Ch-18-02,060-Bagavad Gita-Ch-18-(Slo-54)-01.mp3
